품목기준코드,제품명,제품영문명,업체명,업체영문명,허가일,품목구분,허가번호,취소/취하,취소/취하일자,주성분,첨가제,품목분류,전문의약품,완제/원료,허가/신고,제조/수입,마약구분,모양,색상,제형,장축,단축,신약구분,표준코드명,ATC코드,묶음의약품정보,e은약요,수입제조국,주성분영문
200705994,하이셋정,HIGHCET,국제약품(주),"KUKJE pharmaceutical co., ltd",2007-05-25,의약품,638,정상,,아세트아미노펜/트라마돌염산염,"저치환도히드록시프로필셀룰로오스,크로스포비돈,포비돈,스테아르산마그네슘,오파드라이II노란색(85F42086)",,전문의약품,완제의약품,신고,제조,,장방형,,,14.9,6.5,N,"8806437025805,8806437025812,8806437025829",N02AJ13,,,,Acetaminophen/Tramadol Hydrochloride
201802355,하이스벤에프정,Highsben F Tab.,정우신약(주),"Jung Woo Pharm Co.,Ltd.",2018-06-05,의약품,5130,유효기간만료,,아세트아미노펜/푸르설티아민/카페인무수물,"라우릴황산나트륨,저치환도히드록시프로필셀룰로오스,황색5호,미결정셀룰로오스,카르복시메틸셀룰로오스,스테아르산마그네슘,탤크,히드록시프로필셀룰로오스",,일반의약품,완제의약품,신고,제조,,,,,,,N,,,,,,Acetaminophen/Fursultiamine/Anhydrous Caffeine
201202411,하이코돈정5.0밀리그램,HYCODONE Tablet 5.0mg,(주)비씨월드제약,"BCWORLD PHARM.CO.,LTD",2012-03-30,마약류,31,정상,,아세트아미노펜/히드로코돈타르타르산염,"미결정셀룰로오스,황색산화철,포비돈,스테아르산마그네슘,경질무수규산,전분글리콜산나트륨",,전문의약품,완제의약품,허가,제조,마약,장방형,,,13.5,6.8,N,"8806531026104,8806531026111,8806531026128",N02AJ22,,,,Acetaminophen/Hydrocodone Tartrate
201202412,하이코돈정7.5밀리그램,HYCODONE Tablet 7.5mg,(주)비씨월드제약,"BCWORLD PHARM.CO.,LTD",2012-03-30,마약류,32,정상,,아세트아미노펜/히드로코돈타르타르산염,"미결정셀룰로오스,포비돈,스테아르산마그네슘,경질무수규산,전분글리콜산나트륨",,전문의약품,완제의약품,허가,제조,마약,장방형,,,13.5,6.8,N,"8806531026203,8806531026210,8806531026227",N02AJ22,,,,Acetaminophen/Hydrocodone Tartrate
201702154,하이콘티서방정,High-conti SR Tab.,환인제약(주),"Whan In Pharm Co., Ltd.",2017-04-27,의약품,5095,정상,,아세트아미노펜/트라마돌염산염,"저치환도히드록시프로필셀룰로오스,크로스포비돈,히프로멜로오스,콜로이드성이산화규소,포비돈,스테아르산마그네슘,오파드라이II노란색(85F420033)",,전문의약품,완제의약품,허가,제조,,장방형,,,19.2,8.6,N,"8806572030719,8806572030726,8806572030702",N02AJ13,,,,Acetaminophen/Tramadol Hydrochloride
201702153,하이콘티세미서방정,High-conti Semi SR Tab.,환인제약(주),"Whan In Pharm Co., Ltd.",2017-04-27,의약품,5094,정상,,아세트아미노펜/트라마돌염산염,"저치환도히드록시프로필셀룰로오스,크로스포비돈,히프로멜로오스,콜로이드성이산화규소,포비돈,스테아르산마그네슘,오파드라이II노란색(85F420033)",,전문의약품,완제의약품,허가,제조,,원형,,,9.9,9.9,N,"8806572030818,8806572030825,8806572030801",N02AJ13,,,,Acetaminophen/Tramadol Hydrochloride
200710628,하이퍼셋세미정,Hypercet semi Tab.,한화제약(주),"Han Wha Pharma Co., Ltd.",2007-09-19,의약품,181,정상,,아세트아미노펜/트라마돌염산염,"미결정셀룰로오스,오파드라이QX노란색(321A620000) ,스테아르산마그네슘,전분글리콜산나트륨,히드록시프로필셀룰로오스",,전문의약품,완제의약품,신고,제조,,장방형,,,12.0,5.1,N,"8806516007906,8806516007913,8806516007920,8806516007937",N02AJ13,200710628,,,Acetaminophen/Tramadol Hydrochloride
200710087,하이퍼셋정,Hypercet Tab.,한화제약(주),"Han Wha Pharma Co., Ltd.",2007-09-03,의약품,179,정상,,아세트아미노펜/트라마돌염산염,"미결정셀룰로오스,오파드라이QX노란색(321A620000) ,스테아르산마그네슘,전분글리콜산나트륨,히드록시프로필셀룰로오스",,전문의약품,완제의약품,신고,제조,,장방형,,,15.6,6.5,N,"8806516008002,8806516008019,8806516008026,8806516008033",N02AJ13,200710087,,,Acetaminophen/Tramadol Hydrochloride
202303052,하이펜에스정,Highphen-S tab.,미래바이오제약(주),"Mirae Pharmaceutical Co., Ltd",2023-11-02,의약품,5207,정상,,아세트아미노펜/푸르설티아민/카페인무수물,"저치환도히드록시프로필셀룰로오스,미결정셀룰로오스,황색4호,히프로멜로오스,폴리에틸렌글리콜6000,스테아르산마그네슘,카르복시메틸셀룰로오스칼슘,탤크,히드록시프로필셀룰로오스",,일반의약품,완제의약품,신고,제조,,장방형,,,13.8,8.1,N,"8806575040203,8806575040210",R05X,,202303052,,Acetaminophen/Fursultiamine/Anhydrous Caffeine
200808686,하이펜정,Highphen Tab,미래바이오제약(주),"Mirae Pharmaceutical Co., Ltd",2008-08-13,의약품,337,유효기간만료,,아세트아미노펜/푸르설티아민,"라우릴황산나트륨,저치환도히드록시프로필셀룰로오스,미결정셀룰로오스,황색4호,스테아르산마그네슘,카르복시메틸셀룰로오스칼슘,옥수수전분,히드록시프로필셀룰로오스",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806575013504,8806575013511,8806575013528",N02BE51,,200808686,,Acetaminophen/Fursultiamine
202501607,하이플러스정,High Plus Tab.,경남제약(주),"Kyung Nam Pharm. Co., Ltd.",2025-06-27,의약품,5117,정상,,아세트아미노펜/푸르설티아민,"크로스카르멜로오스나트륨,히프로멜로오스,황색4호,유당수화물,폴리에틸렌글리콜6000,산화티탄,스테아르산마그네슘,경질무수규산,탤크,히드록시프로필셀룰로오스",,일반의약품,완제의약품,신고,제조,,타원형,,,15.0,8.7,N,"8806476040616,8806476040609",N02BE51,202501607,,,Acetaminophen/Fursultiamine
202500675,한독아세트아미노펜시럽,Handok Acetaminophen Syrup,(주)한독,Handok Inc.,2025-03-24,의약품,4136,정상,,아세트아미노펜,"프로필렌글리콜,시트르산수화물,베타덱스,폴리에틸렌글리콜400,소르빈산칼륨,미결정셀룰로오스·카르복시메틸셀룰로오스나트륨,수크랄로스,에데트산나트륨수화물,백당,잔탄검,D-소르비톨액,조합향료(딸기향62(HF-BC10997)),농글리세린,정제수",,일반의약품,완제의약품,신고,제조,,,,,,,N,,,,,,Acetaminophen
201804157,한신노콜-에스액,,(주)한국신약,HANKOOKSHINYAK,2018-10-22,의약품,1084,정상,,갈근탕엑스(10→1)/아세트아미노펜/클로르페니라민말레산염/펜톡시베린시트르산염/구아이페네신/카페인무수물,"시트르산수화물,L-글루탐산나트륨수화물,고과당55,백당,수크랄로스,시트르산나트륨수화물,정제수",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806550068406,8806550068413,8806550068420",R05X,,201804157,,Galgeuntang Extract (10→1)/Acetaminophen/Chlorpheniramine Maleate/Pentoxyverine Citrate/Guaifenesin/Anhydrous Caffeine
201801817,한신노콜1액(수출용),,(주)한국신약,HANKOOKSHINYAK,2018-04-27,의약품,1079,정상,,아세트아미노펜/클로로페니라민말레산염/덱스트로메토르판브롬화수소산염수화물/구아야콜설폰산칼륨/카페인무수물/혼합추출물연조엑스(2.8→1),"벤조산나트륨,시트르산수화물,L-글루탐산나트륨수화물,백당,시트르산나트륨수화물,D-소르비톨액,정제수",,일반의약품,완제의약품,허가,제조,,,,,,,N,"8806550069304,8806550069311",R05X,,,,Acetaminophen/Chlorpheniramine Maleate/Dextromethorphan Hydrobromide Hydrate/Potassium Guaiacolsulfonate/Anhydrous Caffeine/Mixed Extract Soft Extract (2.8→1)
199901895,한신노콜액,,(주)한국신약,HANKOOKSHINYAK,1999-08-30,의약품,84,유효기간만료,,갈근탕 연조엑스(3.33→1)/아세트아미노펜/클로르페니라민말레산염/덱스트로메토르판브롬화수소산염수화물/구아야콜설폰산칼륨/카페인무수물,"벤조산나트륨,시트르산수화물,L-글루탐산나트륨수화물,백당,시트르산나트륨수화물,D-소르비톨액,정제수",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806550017107,8806550017114,8806550017121",R05X,,199901895,,Galgeuntang Soft Extract (3.33→1)/Acetaminophen/Chlorpheniramine Maleate/Dextromethorphan Hydrobromide Hydrate/Potassium Guaiacolsulfonate/Anhydrous Caffeine
200002300,한신노콜캡슐,,(주)한국신약,HANKOOKSHINYAK,2000-10-13,의약품,92,유효기간만료,,갈근탕엑스분말(6→1)/아세트아미노펜/클로르페니라민말레산염/덱스트로메토르판브롬화수소산염수화물/구아야콜설폰산칼륨/카페인무수물,캡슐제,,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806550017404,8806550017411,8806550017428,8806550017435,8806550017442",R05X,,200002300,,Galgeuntang Extract Powder (6→1)/Acetaminophen/Chlorpheniramine Maleate/Dextromethorphan Hydrobromide Hydrate/Potassium Guaiacolsulfonate/Anhydrous Caffeine
200201675,한신콜펜-에스정,,(주)한국신약,HANKOOKSHINYAK,2002-12-20,의약품,152,유효기간만료,,아세트아미노펜/카페인수화물/에텐자미드/감초가루/작약가루,"히프로멜로오스,유당수화물,폴리에틸렌글리콜6000,스테아르산마그네슘,옥수수전분",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806550050708,8806550050715,8806550050722,8806550050739",N02BE51,,200201675,,Acetaminophen/Caffeine Hydrate/Ethenzamide/Glycyrrhiza Powder/Peony Root Powder
200002301,한신한스콜에스캡슐,,(주)한국신약,HANKOOKSHINYAK,2000-10-13,의약품,93,정상,,소청룡탕엑스분말(8.4→1)/아세트아미노펜/클로르페니라민말레산염/티페피딘히벤즈산염/카페인무수물,"콜로이드성 이산화규소,미결정셀룰로오스,스테아르산마그네슘,캡슐제",,일반의약품,완제의약품,신고,제조,,장방형,,,21.3,7.5,N,"8806550052900,8806550052917,8806550052924,8806550052931,8806550052948,8806550052955,8806550052962",R05X,,200002301,,Socheongryongtang Extract Powder (8.4→1)/Acetaminophen/Chlorpheniramine Maleate/Tipepidine Hibenzate/Anhydrous Caffeine
199700122,한영아세트아미노펜제피세립,,한국휴텍스제약(주),"HUTECS KOREA PHARMACEUTICAL CO.,LTD.",1997-09-24,의약품,54,정상,,아세트아미노펜,"폴리에칠렌글리콜6000,히드록시프로필셀룰로오스",,,원료의약품,신고,제조,,,,,,,N,,,,,,Acetaminophen
201308359,한트라셋세미정,HANTRACET SEMI TAB,한올바이오파마(주),"HANALL BIOPHARMA CO., LTD.",2013-07-24,의약품,5030,정상,,트라마돌염산염/아세트아미노펜,"라우릴황산나트륨,오파드라이노란색(85F12347),미결정셀룰로오스,스테아르산마그네슘,옥수수전분,전분글리콜산나트륨",,전문의약품,완제의약품,허가,제조,,장방형,,,11.8,4.8,N,"8806556045203,8806556045227,8806556045210",N02AJ13,201308359,,,Tramadol Hydrochloride/Acetaminophen
201308360,한트라셋정,HANTRACET TAB,한올바이오파마(주),"HANALL BIOPHARMA CO., LTD.",2013-07-24,의약품,5031,정상,,트라마돌염산염/아세트아미노펜,"라우릴황산나트륨,오파드라이노란색(85F12347),미결정셀룰로오스,스테아르산마그네슘,옥수수전분,전분글리콜산나트륨",,전문의약품,완제의약품,허가,제조,,장방형,,,15.6,6.4,N,"8806556045302,8806556045326,8806556045319",N02AJ13,201308360,,,Tramadol Hydrochloride/Acetaminophen
201405342,한풍노즈액,Hanpoong Nose Solutions,(주)한풍제약,"HANPOONG PHARM. Co., Ltd.",2014-11-17,의약품,5039,정상,,소청룡탕연조엑스(1.67→1)/아세트아미노펜/카페인무수물/클로르페니라민말레산염,"결정과당,갈색설탕,정제수",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806581057004,8806581057011,8806581057028,8806581057035",R05X,,201405342,,Socheongryongtang Soft Extract (1.67→1)/Acetaminophen/Anhydrous Caffeine/Chlorpheniramine Maleate
201500849,한풍코프액,Hanpoong Cough Solutions,(주)한풍제약,"HANPOONG PHARM. Co., Ltd.",2015-02-16,의약품,5042,정상,,맥문동탕연조엑스(2.7→1)/아세트아미노펜/카페인무수물/클로르페니라민말레산염/티페피딘히벤즈산염,"결정과당,갈색설탕,정제수",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806581057202,8806581057219,8806581057226,8806581057233",R05X,,201500849,,Maegmundongtang Soft Extract (2.7→1)/Acetaminophen/Anhydrous Caffeine/Chlorpheniramine Maleate/Tipepidine Hibenzate
201405340,한풍콜드액,Hanpoong Cold Solutions,(주)한풍제약,"HANPOONG PHARM. Co., Ltd.",2014-11-14,의약품,5038,정상,,갈근탕연조엑스(3.08→1)/아세트아미노펜/카페인무수물/클로르페니라민말레산염,"결정과당,갈색설탕,정제수",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806581057103,8806581057110,8806581057127,8806581057134",R05X,,201405340,,Galgeuntang Soft Extract (3.08→1)/Acetaminophen/Anhydrous Caffeine/Chlorpheniramine Maleate
200612388,해금콜드액,Haegum Cold Soln,(주)한국신약,HANKOOKSHINYAK,2006-12-12,의약품,0243,유효기간만료,,소청룡탕연조엑스[2.77→1]/아세트아미노펜/덱스트로메토르판브롬화수소산염수화물/구아야콜설폰산칼륨,"벤조산나트륨,시트르산수화물,L-글루탐산나트륨수화물,백당,시트르산나트륨수화물,D-소르비톨액,정제수",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806550057707,8806550057714,8806550057721,8806550057738",R05X,,200612388,,Socheongryongtang Soft Extract (2.77→1)/Acetaminophen/Dextromethorphan Hydrobromide Hydrate/Potassium Guaiacolsulfonate
201901096,해슈펜에프정,Haesupen F Tablet,에이치엘비제약(주),"HLB Pharmaceutical Co., Ltd.",2019-02-22,의약품,5127,취하,,에페드린염산염/카페인무수물/아세트아미노펜,"미결정셀룰로오스,스테아르산마그네슘,전분글리콜산나트륨,히드록시프로필셀룰로오스",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806473036506,8806473036513",R05X,,201901096,,Ephedrine Hydrochloride/Anhydrous Caffeine/Acetaminophen
202501779,해여래시럽(아세트아미노펜),Haeyeorae,(주)퍼슨,"Firson Co., Ltd.",2025-07-14,의약품,5157,정상,,아세트아미노펜,"베타덱스,벤조산나트륨,시트르산수화물,조합향료(사과향15 HF-BD12972),프로필렌글리콜,D-소르비톨 액,미결정셀룰로오스·카르복시메틸셀룰로오스나트륨,포비돈,백당,수크랄로스,잔탄검,규산알루민산마그네슘,농글리세린,정제수",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806574019101,8806574019118,8806574019125",N02BE01,,,,Acetaminophen
200200134,향감캡슐,,(주)한풍제약,"HANPOONG PHARM. Co., Ltd.",2002-12-04,의약품,84,폐업,,향소산엑스/아세트아미노펜/에텐자미드/dl-메틸에페드린염산염/클로르페니라민말레산염/덱스트로메토르판브롬화수소산염수화물/카페인수화물,"유당수화물,스테아르산마그네슘,상 하부 미황색 캅셀,히드록시프로필셀룰로오스",,일반의약품,완제의약품,신고,제조,,장방형,,,21.27,7.53,N,"8806581041300,8806581041317,8806581041324",R05DA20,,,,Hyangsosan Extract/Acetaminophen/Ethenzamide/DL-Methylephedrine Hydrochloride/Chlorpheniramine Maleate/Dextromethorphan Hydrobromide Hydrate/Caffeine Hydrate
197600679,화덕아세트아미노펜,,화덕약품(주),,1976-01-22,의약품,182,정상,,아세트아미노펜,,,,원료의약품,신고,제조,,,,,,,N,,,,,,Acetaminophen
201900978,화이코프캡슐,Hwaicouph Cap.,정우신약(주),"Jung Woo Pharm Co.,Ltd.",2019-02-18,의약품,5148,유효기간만료,,아세트아미노펜/구아이페네신/수도에페드린염산염/덱스트로메토르판브롬화수소산염수화물,"상 하부 흰색의 캡슐,유당수화물,스테아르산마그네슘,탤크,경질무수규산,전분글리콜산나트륨",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806942053102,8806942053119",R05X,,,,Acetaminophen/Guaifenesin/Pseudoephedrine Hydrochloride/Dextromethorphan Hydrobromide Hydrate
202401331,화이투벤노즈시럽,Whituben Nose Syrup,동화약품(주),"Dongwha Pharm. Co., Ltd.",2024-05-29,의약품,5238,정상,,아세트아미노펜/슈도에페드린염산염/DL-메틸에페드린염산염/클로르페니라민말레산염/카페인무수물/리보플라빈포스페이트나트륨,"벤조산나트륨,시트르산수화물,프로필렌글리콜,베타덱스,조합향료(샤인머스캣향 522197),염화나트륨,자일리톨,에데트산나트륨수화물,수크랄로스,포비돈,시트르산나트륨수화물,조합향료(샤인머스캣향 522196),프락토올리고당,농글리세린,정제수",,일반의약품,완제의약품,신고,제조,,,,,,,N,"8806427075926,8806427075902,8806427075919",R05X,,202401331,,Acetaminophen/Pseudoephedrine Hydrochloride/DL-Methylephedrine Hydrochloride/Chlorpheniramine Maleate/Anhydrous Caffeine/Riboflavin Sodium Phosphate
